email,course,hw_num,hw_grade,hw_details,exam_num,exam_details,exam_grade
ac6117@nittany.edu,CSE583,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
ac6117@nittany.edu,CMPEN441,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
ac6117@nittany.edu,CMPSC461,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
bs3099@nittany.edu,CMPSC431W,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
bs3099@nittany.edu,CSE583,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
bs3099@nittany.edu,IST128,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
ar5750@nittany.edu,CMPEN454,1.0,63.0,Turn in this homework online!,1.0,,63.0
ar5750@nittany.edu,CMPSC131,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ar5750@nittany.edu,CMPEN270,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
bk4164@nittany.edu,ECON101,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
bk4164@nittany.edu,CMPEN270,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
bk4164@nittany.edu,STAT414,1.0,68.0,Turn in this homework online!,1.0,,68.0
ah1893@nittany.edu,CMPEN351,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
ah1893@nittany.edu,PHYS213,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
ah1893@nittany.edu,EE311,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
as4372@nittany.edu,CMPEN362,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
as4372@nittany.edu,EE330,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
as4372@nittany.edu,DS220,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
ah8649@nittany.edu,MATH140,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
ah8649@nittany.edu,CMPEN411,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
ah8649@nittany.edu,CMPSC497,1.0,86.0,Turn in this homework online!,1.0,,86.0
bl7521@nittany.edu,PHYS213,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
bl7521@nittany.edu,STAT318,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
bl7521@nittany.edu,EE353,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
bp1701@nittany.edu,CMPEN270,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
bp1701@nittany.edu,CMPSC461,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
bp1701@nittany.edu,IST558,1.0,88.0,Turn in this homework online!,1.0,,88.0
ah2132@nittany.edu,CMPEN411,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
ah2132@nittany.edu,STAT414,1.0,90.0,Turn in this homework online!,1.0,,90.0
ah2132@nittany.edu,CMPSC497,1.0,94.0,Turn in this homework online!,1.0,,94.0
aw9070@nittany.edu,CMPEN351,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
aw9070@nittany.edu,MATH140,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
aw9070@nittany.edu,STAT415,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
ap7012@nittany.edu,CHEM111,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
ap7012@nittany.edu,DS220,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
ap7012@nittany.edu,EE210,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
aw1897@nittany.edu,CMPEN351,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
aw1897@nittany.edu,EE311,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
aw1897@nittany.edu,STAT414,1.0,75.0,Turn in this homework online!,1.0,,75.0
ab3016@nittany.edu,MATH141,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
ab3016@nittany.edu,CMPEN411,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
ab3016@nittany.edu,MATH230,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
as7706@nittany.edu,EE212,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
as7706@nittany.edu,CMPEN351,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
as7706@nittany.edu,CMPEN362,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
aw2413@nittany.edu,ECON102,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
aw2413@nittany.edu,CMPSC360,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
aw2413@nittany.edu,EE353,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
ab4636@nittany.edu,CMPSC311,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
ab4636@nittany.edu,STAT414,1.0,79.0,Turn in this homework online!,1.0,,79.0
ab4636@nittany.edu,STAT318,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
ay6012@nittany.edu,EE211,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
ay6012@nittany.edu,ECON101,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
ay6012@nittany.edu,CMPEN411,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
am1296@nittany.edu,PHYS213,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
am1296@nittany.edu,CMPSC461,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
am1296@nittany.edu,DS120,1.0,66.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,66.0
co9856@nittany.edu,CMPSC431W,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
co9856@nittany.edu,CMPSC131,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
co9856@nittany.edu,CMPEN411,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
bg1874@nittany.edu,ECON201,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
bg1874@nittany.edu,IST558,1.0,74.0,Turn in this homework online!,1.0,,74.0
bg1874@nittany.edu,CMPEN331,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
cz9116@nittany.edu,CMPEN454,1.0,99.0,Turn in this homework online!,1.0,,99.0
cz9116@nittany.edu,CMPSC311,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
cz9116@nittany.edu,CMPEN362,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
ch1256@nittany.edu,CMPEN454,1.0,88.0,Turn in this homework online!,1.0,,88.0
ch1256@nittany.edu,CMPSC461,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
ch1256@nittany.edu,PHYS213,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
am2658@nittany.edu,MATH140,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
am2658@nittany.edu,CMPEN454,1.0,68.0,Turn in this homework online!,1.0,,68.0
am2658@nittany.edu,IST558,1.0,96.0,Turn in this homework online!,1.0,,96.0
cg4965@nittany.edu,CMPSC221,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
cg4965@nittany.edu,CMPEN331,1.0,95.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,95.0
cg4965@nittany.edu,EE353,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
ch2187@nittany.edu,CMPSC131,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ch2187@nittany.edu,CMPSC132,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
ch2187@nittany.edu,EE311,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
cd3328@nittany.edu,EE352,1.0,75.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,75.0
cd3328@nittany.edu,CSE583,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
cd3328@nittany.edu,CMPSC461,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
bb2169@nittany.edu,PHYS214,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
bb2169@nittany.edu,CMPSC465,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
bb2169@nittany.edu,CSE583,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
aj2734@nittany.edu,CMPSC461,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
aj2734@nittany.edu,CMPEN270,1.0,91.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,91.0
aj2734@nittany.edu,MATH141,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
cs3661@nittany.edu,EE212,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
cs3661@nittany.edu,EE311,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
cs3661@nittany.edu,CMPSC132,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
al7553@nittany.edu,CHEM110,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
al7553@nittany.edu,CMPSC461,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
al7553@nittany.edu,EE212,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
dg3029@nittany.edu,CMPSC311,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
dg3029@nittany.edu,MATH140,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
dg3029@nittany.edu,CMPSC431W,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
aw5441@nittany.edu,PHYS214,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
aw5441@nittany.edu,ECON201,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
aw5441@nittany.edu,CMPSC448,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
br5296@nittany.edu,EE212,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
br5296@nittany.edu,STAT415,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
br5296@nittany.edu,CMPSC132,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
cb8478@nittany.edu,MATH231,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
cb8478@nittany.edu,CMPEN454,1.0,74.0,Turn in this homework online!,1.0,,74.0
cb8478@nittany.edu,EE211,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
dh5107@nittany.edu,MATH140,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
dh5107@nittany.edu,CHEM112,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
dh5107@nittany.edu,CHEM110,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
bp7844@nittany.edu,CMPEN441,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
bp7844@nittany.edu,CMPSC132,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
bp7844@nittany.edu,MATH140,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
cg4094@nittany.edu,CMPEN351,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
cg4094@nittany.edu,EE340,1.0,70.0,Turn in this homework online!,1.0,,70.0
cg4094@nittany.edu,CMPEN270,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
co3033@nittany.edu,CMPSC132,1.0,67.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,67.0
co3033@nittany.edu,MATH230,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
co3033@nittany.edu,CMPSC131,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
dk6748@nittany.edu,IST558,1.0,90.0,Turn in this homework online!,1.0,,90.0
dk6748@nittany.edu,IST128,1.0,84.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,84.0
dk6748@nittany.edu,CMPEN331,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
ag2003@nittany.edu,ECON102,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
ag2003@nittany.edu,CMPEN431,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
ag2003@nittany.edu,CSE583,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
bh9149@nittany.edu,CMPEN411,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
bh9149@nittany.edu,CMPSC131,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
bh9149@nittany.edu,CMPSC221,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
as3353@nittany.edu,CMPSC132,1.0,97.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,97.0
as3353@nittany.edu,CMPSC448,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
as3353@nittany.edu,CSE583,1.0,80.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,80.0
bk6824@nittany.edu,CSE583,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
bk6824@nittany.edu,PHYS214,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
bk6824@nittany.edu,STAT319,1.0,99.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,99.0
ds4127@nittany.edu,MATH230,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
ds4127@nittany.edu,CSE543,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
ds4127@nittany.edu,CMPEN441,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
ac5862@nittany.edu,IST110,1.0,98.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,98.0
ac5862@nittany.edu,CMPEN441,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
ac5862@nittany.edu,CMPSC465,1.0,72.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,72.0
ck2097@nittany.edu,STAT415,1.0,69.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,69.0
ck2097@nittany.edu,CSE583,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
ck2097@nittany.edu,EE353,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
cf2840@nittany.edu,STAT415,1.0,100.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,100.0
cf2840@nittany.edu,CHEM111,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
cf2840@nittany.edu,CMPSC448,1.0,62.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,62.0
br8852@nittany.edu,CMPSC497,1.0,94.0,Turn in this homework online!,1.0,,94.0
br8852@nittany.edu,DS220,1.0,86.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,86.0
br8852@nittany.edu,IST558,1.0,93.0,Turn in this homework online!,1.0,,93.0
cr7454@nittany.edu,CMPEN441,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
cr7454@nittany.edu,CHEM110,1.0,85.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,85.0
cr7454@nittany.edu,MATH230,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
ch9754@nittany.edu,CHEM111,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
ch9754@nittany.edu,MATH141,1.0,74.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,74.0
ch9754@nittany.edu,MATH230,1.0,83.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,83.0
dh6358@nittany.edu,PHYS211,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
dh6358@nittany.edu,CMPEN441,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
dh6358@nittany.edu,CMPSC475,1.0,64.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,64.0
bj2880@nittany.edu,EE320,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
bj2880@nittany.edu,STAT319,1.0,93.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,93.0
bj2880@nittany.edu,IST110,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
ch3297@nittany.edu,CHEM112,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
ch3297@nittany.edu,DS220,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
ch3297@nittany.edu,MATH140,1.0,89.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,89.0
ak5096@nittany.edu,MATH140,1.0,90.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,90.0
ak5096@nittany.edu,CMPSC465,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
ak5096@nittany.edu,EE330,1.0,63.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,63.0
ag1594@nittany.edu,CMPEN331,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
ag1594@nittany.edu,MATH231,1.0,92.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,92.0
ag1594@nittany.edu,CMPEN270,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
bb3021@nittany.edu,CMPSC475,1.0,76.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,76.0
bb3021@nittany.edu,CSE543,1.0,77.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,77.0
bb3021@nittany.edu,CMPSC131,1.0,70.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,70.0
aw8623@nittany.edu,MATH231,1.0,61.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,61.0
aw8623@nittany.edu,PHYS214,1.0,60.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,60.0
aw8623@nittany.edu,PHYS211,1.0,81.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,81.0
cr5283@nittany.edu,CMPSC132,1.0,68.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,68.0
cr5283@nittany.edu,CMPSC131,1.0,88.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,88.0
cr5283@nittany.edu,CMPEN431,1.0,79.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,79.0
cn5833@nittany.edu,CMPSC132,1.0,87.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,87.0
cn5833@nittany.edu,STAT415,1.0,65.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,65.0
cn5833@nittany.edu,ECON201,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
bm9506@nittany.edu,ECON102,1.0,94.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,94.0
bm9506@nittany.edu,PHYS214,1.0,71.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,71.0
bm9506@nittany.edu,STAT415,1.0,73.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,73.0
cr7460@nittany.edu,ECON102,1.0,96.0,Turn in this homework online!,1.0,Closed book exam for 100 marks,96.0
